metric,scorer_x,scorer_y,code,model_engine,value_x,value_y
r_work,phenix,torchref,2AE0,torchref,0.4426,0.441521
r_work,phenix,torchref,2AG0,phenix,0.2174,0.217885
r_work,phenix,torchref,2AG0,refmac,0.2225,0.222124
r_work,phenix,torchref,2AG0,torchref,0.2246,0.223344
r_work,phenix,torchref,2AHR,phenix,0.293,0.293463
r_work,phenix,torchref,2AHR,refmac,0.2785,0.277113
r_work,phenix,torchref,2AHR,torchref,0.2865,0.284901
r_work,phenix,torchref,2AP2,phenix,0.4793,0.478868
r_work,phenix,torchref,2AP2,refmac,0.4979,0.495542
r_work,phenix,torchref,2AP2,torchref,0.5093,0.506404
r_work,phenix,torchref,2AQ4,phenix,0.3141,0.315019
r_work,phenix,torchref,2AQ4,refmac,0.3255,0.321951
r_work,phenix,torchref,2AQ4,torchref,0.312,0.310188
r_work,phenix,torchref,2B2N,phenix,0.3006,0.30242
r_work,phenix,torchref,2B2N,refmac,0.2799,0.281144
r_work,phenix,torchref,2B2N,torchref,0.2805,0.281027
r_work,phenix,torchref,2B3X,phenix,0.3232,0.323277
r_work,phenix,torchref,2B3X,refmac,0.3111,0.309203
r_work,phenix,torchref,2B3X,torchref,0.3743,0.373222
r_work,phenix,torchref,2B5E,phenix,0.391,0.38792
r_work,phenix,torchref,2B5E,refmac,0.3485,0.343467
r_work,phenix,torchref,2B5E,torchref,0.3891,0.38563
r_work,phenix,torchref,2B7O,phenix,0.2718,0.271195
r_work,phenix,torchref,2B7O,refmac,0.2639,0.262115
r_work,phenix,torchref,2B7O,torchref,0.2628,0.260641
r_work,phenix,torchref,2BON,phenix,0.2762,0.278772
r_work,phenix,torchref,2BON,refmac,0.2785,0.27978
r_work,phenix,torchref,2BON,torchref,0.2601,0.260976
r_work,phenix,torchref,2BTY,phenix,0.2605,0.263077
r_work,phenix,torchref,2BTY,refmac,0.2495,0.248732
r_work,phenix,torchref,2BTY,torchref,0.2827,0.281842
r_work,phenix,torchref,2C8X,phenix,0.3598,0.360503
r_work,phenix,torchref,2C8X,refmac,0.3768,0.37696
r_work,phenix,torchref,2C8X,torchref,0.3844,0.380802
r_work,phenix,torchref,2C90,phenix,0.3624,0.363928
r_work,phenix,torchref,2C90,refmac,0.3686,0.368099
r_work,phenix,torchref,2C90,torchref,0.3705,0.36812
r_work,phenix,torchref,2CB4,phenix,0.2408,0.241159
r_work,phenix,torchref,2CB4,refmac,0.2439,0.242706
r_work,phenix,torchref,2CB4,torchref,0.2456,0.24294
r_work,phenix,torchref,2CCH,phenix,0.3516,0.348035
r_work,phenix,torchref,2CCH,refmac,0.3222,0.318591
r_work,phenix,torchref,2CCH,torchref,0.3105,0.305413
r_work,phenix,torchref,2CCM,phenix,0.2493,0.248657
r_work,phenix,torchref,2CCM,refmac,0.2462,0.244591
r_work,phenix,torchref,2CCM,torchref,0.2406,0.239543
r_work,phenix,torchref,2CKL,phenix,0.3051,0.305899
r_work,phenix,torchref,2CKL,refmac,0.3103,0.308969
r_work,phenix,torchref,2CKL,torchref,0.3068,0.30516
r_work,phenix,torchref,2CZV,phenix,0.2538,0.254363
r_work,phenix,torchref,2CZV,refmac,0.2517,0.251195
r_work,phenix,torchref,2CZV,torchref,0.2499,0.248923
r_work,phenix,torchref,2D0T,phenix,0.2304,0.232818
r_work,phenix,torchref,2D0T,refmac,0.2249,0.22513
r_work,phenix,torchref,2D0T,torchref,0.2253,0.223233
r_work,phenix,torchref,2D68,phenix,0.288,0.288403
r_work,phenix,torchref,2D68,refmac,0.2983,0.298136
r_work,phenix,torchref,2D68,torchref,0.2778,0.277662
r_work,phenix,torchref,2DOB,phenix,0.4748,0.474879
r_work,phenix,torchref,2DOB,refmac,0.4792,0.477879
r_work,phenix,torchref,2DOB,torchref,0.5684,0.535125
r_work,phenix,torchref,2DQ6,phenix,0.258,0.257381
r_work,phenix,torchref,2DQ6,refmac,0.2544,0.253849
r_work,phenix,torchref,2DQ6,torchref,0.2459,0.244982
r_work,phenix,torchref,2DRY,phenix,0.3219,0.322146
r_work,phenix,torchref,2DRY,refmac,0.3257,0.325368
r_work,phenix,torchref,2DRY,torchref,0.3192,0.318736
r_work,phenix,torchref,2DX6,phenix,0.283,0.283759
r_work,phenix,torchref,2DX6,refmac,0.2864,0.286656
r_work,phenix,torchref,2DX6,torchref,0.2908,0.290319
r_work,phenix,torchref,2E1M,phenix,0.45,0.448282
r_work,phenix,torchref,2E1M,refmac,0.4495,0.447076
r_work,phenix,torchref,2E1M,torchref,0.4867,0.482431
r_work,phenix,torchref,2EO4,phenix,0.2843,0.284575
r_work,phenix,torchref,2EO4,refmac,0.2698,0.269952
r_work,phenix,torchref,2EO4,torchref,0.2669,0.266249
r_work,phenix,torchref,2EU9,phenix,0.2744,0.273895
r_work,phenix,torchref,2EU9,refmac,0.2603,0.259817
r_work,phenix,torchref,2EU9,torchref,0.2579,0.257556
r_work,phenix,torchref,2EXU,phenix,0.4873,0.487681
r_work,phenix,torchref,2EXU,refmac,0.4906,0.488696
r_work,phenix,torchref,2EXU,torchref,0.4913,0.488015
r_work,phenix,torchref,2F1F,phenix,0.2803,0.279611
r_work,phenix,torchref,2F1F,refmac,0.2666,0.265289
r_work,phenix,torchref,2F1F,torchref,0.2559,0.254713
r_work,phenix,torchref,2F2E,phenix,0.284,0.2861
r_work,phenix,torchref,2F2E,refmac,0.277,0.277423
r_work,phenix,torchref,2F2E,torchref,0.2783,0.278583
r_work,phenix,torchref,2F8L,phenix,0.2479,0.245879
r_work,phenix,torchref,2F8L,refmac,0.2425,0.239089
r_work,phenix,torchref,2F8L,torchref,0.2433,0.239708
r_work,phenix,torchref,2F9I,phenix,0.2422,0.244258
r_work,phenix,torchref,2F9I,refmac,0.2337,0.234175
r_work,phenix,torchref,2F9I,torchref,0.2298,0.229917
r_work,phenix,torchref,2F9Z,phenix,0.2547,0.256806
r_work,phenix,torchref,2F9Z,refmac,0.2642,0.26425
r_work,phenix,torchref,2F9Z,torchref,0.2586,0.258024
r_work,phenix,torchref,2FEX,phenix,0.2985,0.2963
r_work,phenix,torchref,2FEX,refmac,0.293,0.290609
r_work,phenix,torchref,2FEX,torchref,0.2911,0.288199
r_work,phenix,torchref,2FFF,phenix,0.23,0.228202
r_work,phenix,torchref,2FFF,refmac,0.2235,0.221949
r_work,phenix,torchref,2FFF,torchref,0.2257,0.222724
r_work,phenix,torchref,2FH9,phenix,0.3243,0.32012
r_work,phenix,torchref,2FH9,refmac,0.3219,0.314255
r_work,phenix,torchref,2FH9,torchref,0.3405,0.332704
r_work,phenix,torchref,2FTX,phenix,0.3032,0.303258
r_work,phenix,torchref,2FTX,refmac,0.2979,0.296702
r_work,phenix,torchref,2FTX,torchref,0.2886,0.287915
r_work,phenix,torchref,2G9W,phenix,0.4039,0.40553
r_work,phenix,torchref,2G9W,refmac,0.3855,0.387272
r_work,phenix,torchref,2G9W,torchref,0.3989,0.401033
r_work,phenix,torchref,2GA1,phenix,0.4603,0.463319
r_work,phenix,torchref,2GA1,refmac,0.4689,0.470947
r_work,phenix,torchref,2GA1,torchref,0.4866,0.474559
r_work,phenix,torchref,2GA9,phenix,0.233,0.241126
r_work,phenix,torchref,2GA9,refmac,0.2487,0.246677
r_work,phenix,torchref,2GA9,torchref,0.2477,0.245023
r_work,phenix,torchref,2GD9,phenix,0.3101,0.309403
r_work,phenix,torchref,2GD9,refmac,0.311,0.311046
r_work,phenix,torchref,2GD9,torchref,0.3121,0.311966
r_work,phenix,torchref,2GT1,phenix,0.2932,0.295013
r_work,phenix,torchref,2GT1,refmac,0.2611,0.26311
r_work,phenix,torchref,2GT1,torchref,0.2793,0.279637
r_work,phenix,torchref,2GUH,phenix,0.3445,0.344056
r_work,phenix,torchref,2GUH,refmac,0.3435,0.343104
r_work,phenix,torchref,2GUH,torchref,0.34,0.339035
r_work,phenix,torchref,2HXW,phenix,0.2827,0.282459
r_work,phenix,torchref,2HXW,refmac,0.2766,0.276403
r_work,phenix,torchref,2HXW,torchref,0.2688,0.26786
r_work,phenix,torchref,2I53,phenix,0.2382,0.238271
r_work,phenix,torchref,2I53,refmac,0.2319,0.231516
r_work,phenix,torchref,2I53,torchref,0.2272,0.226589
r_work,phenix,torchref,2I7H,phenix,0.2612,0.261123
r_work,phenix,torchref,2I7H,refmac,0.2572,0.255574
r_work,phenix,torchref,2I7H,torchref,0.254,0.252045
r_work,phenix,torchref,2IJE,phenix,0.2598,0.256848
r_work,phenix,torchref,2IJE,refmac,0.2591,0.253534
r_work,phenix,torchref,2IJE,torchref,0.2539,0.248952
r_work,phenix,torchref,2IO7,phenix,0.205,0.207879
r_work,phenix,torchref,2IO7,refmac,0.2129,0.212664
r_work,phenix,torchref,2IO7,torchref,0.2192,0.216042
r_work,phenix,torchref,2IUC,phenix,0.2254,0.234003
r_work,phenix,torchref,2IUC,refmac,0.2315,0.23731
r_work,phenix,torchref,2IUC,torchref,0.2246,0.228941
r_work,phenix,torchref,2IVF,phenix,0.2922,0.291887
r_work,phenix,torchref,2IVF,refmac,0.2849,0.284902
r_work,phenix,torchref,2IVF,torchref,0.2868,0.285303
r_work,phenix,torchref,2IVM,phenix,0.1981,0.204506
r_work,phenix,torchref,2IVM,refmac,0.3126,0.319372
r_work,phenix,torchref,2IVM,torchref,0.1921,0.194944
r_work,phenix,torchref,2JAC,phenix,0.2478,0.247056
r_work,phenix,torchref,2JAC,refmac,0.2458,0.243528
r_work,phenix,torchref,2JAC,torchref,0.2436,0.241603
r_work,phenix,torchref,2JBV,refmac,0.2467,0.246066
r_work,phenix,torchref,2JBV,torchref,0.2441,0.243254
r_work,phenix,torchref,2JFN,phenix,0.261,0.260508
r_work,phenix,torchref,2JFN,refmac,0.2522,0.251391
r_work,phenix,torchref,2JFN,torchref,0.2475,0.246284
r_work,phenix,torchref,2JH3,phenix,0.257,0.25947
r_work,phenix,torchref,2JH3,refmac,0.2566,0.258255
r_work,phenix,torchref,2JH3,torchref,0.255,0.256159
r_work,phenix,torchref,2NLY,phenix,0.208,0.206753
r_work,phenix,torchref,2NLY,refmac,0.212,0.208136
r_work,phenix,torchref,2NLY,torchref,0.2166,0.213217
r_work,phenix,torchref,2NN4,phenix,0.2565,0.258233
r_work,phenix,torchref,2NN4,refmac,0.2594,0.258989
r_work,phenix,torchref,2NN4,torchref,0.2483,0.24551
r_work,phenix,torchref,2NTX,phenix,0.3401,0.34073
r_work,phenix,torchref,2NTX,refmac,0.3282,0.328275
r_work,phenix,torchref,2NTX,torchref,0.3385,0.337629
r_work,phenix,torchref,2NVN,phenix,0.2994,0.29914
r_work,phenix,torchref,2NVN,refmac,0.2796,0.273526
r_work,phenix,torchref,2NVN,torchref,0.2727,0.269485
r_work,phenix,torchref,2OD8,phenix,0.3147,0.323237
r_work,phenix,torchref,2OD8,refmac,0.2698,0.284093
r_work,phenix,torchref,2OD8,torchref,0.2778,0.286545
r_work,phenix,torchref,2OO2,phenix,0.2414,0.244144
r_work,phenix,torchref,2OO2,refmac,0.2296,0.231921
r_work,phenix,torchref,2OO2,torchref,0.2363,0.236034
r_work,phenix,torchref,2OO3,phenix,0.206,0.210287
r_work,phenix,torchref,2OO3,refmac,0.212,0.211762
r_work,phenix,torchref,2OO3,torchref,0.2033,0.202312
r_work,phenix,torchref,2P0U,phenix,0.2234,0.223195
r_work,phenix,torchref,2P0U,refmac,0.2225,0.221659
r_work,phenix,torchref,2P0U,torchref,0.2175,0.216503
r_work,phenix,torchref,2P1L,phenix,0.2885,0.288014
r_work,phenix,torchref,2P1L,refmac,0.2724,0.268518
r_work,phenix,torchref,2P1L,torchref,0.2805,0.276323
r_work,phenix,torchref,2P38,phenix,0.316,0.313897
r_work,phenix,torchref,2P38,refmac,0.3061,0.304207
r_work,phenix,torchref,2P38,torchref,0.3016,0.298208
r_work,phenix,torchref,2P62,phenix,0.2652,0.264483
r_work,phenix,torchref,2P62,refmac,0.2553,0.253556
r_work,phenix,torchref,2P62,torchref,0.2462,0.24411
r_work,phenix,torchref,2P8J,phenix,0.2824,0.283127
r_work,phenix,torchref,2P8J,refmac,0.2768,0.277037
r_work,phenix,torchref,2P8J,torchref,0.277,0.276151
r_work,phenix,torchref,2P8Q,phenix,0.3013,0.301603
r_work,phenix,torchref,2P8Q,refmac,0.2807,0.278824
r_work,phenix,torchref,2P8Q,torchref,0.3139,0.312419
r_work,phenix,torchref,2PAV,phenix,0.2773,0.277145
r_work,phenix,torchref,2PAV,refmac,0.273,0.272317
r_work,phenix,torchref,2PAV,torchref,0.2638,0.263108
r_work,phenix,torchref,2PJS,phenix,0.2679,0.270401
r_work,phenix,torchref,2PJS,refmac,0.2632,0.264173
r_work,phenix,torchref,2PJS,torchref,0.2632,0.263353
r_work,phenix,torchref,2PK9,phenix,0.3009,0.314614
r_work,phenix,torchref,2PK9,refmac,0.2916,0.303129
r_work,phenix,torchref,2PK9,torchref,0.311,0.319282
r_work,phenix,torchref,2PN0,phenix,0.3675,0.366356
r_work,phenix,torchref,2PN0,refmac,0.3634,0.361758
r_work,phenix,torchref,2PN0,torchref,0.3622,0.360139
r_work,phenix,torchref,2PQN,phenix,0.3841,0.38815
r_work,phenix,torchref,2PQN,refmac,0.3274,0.326455
r_work,phenix,torchref,2PQN,torchref,0.3268,0.326992
r_work,phenix,torchref,2PQV,phenix,0.2754,0.275488
r_work,phenix,torchref,2PQV,refmac,0.2755,0.274594
r_work,phenix,torchref,2PQV,torchref,0.2618,0.261384
r_work,phenix,torchref,2PY2,phenix,0.2603,0.260145
r_work,phenix,torchref,2PY2,refmac,0.2623,0.261644
r_work,phenix,torchref,2PY2,torchref,0.2487,0.247668
r_work,phenix,torchref,2Q1Z,phenix,0.4235,0.430396
r_work,phenix,torchref,2Q1Z,refmac,0.3955,0.400857
r_work,phenix,torchref,2Q1Z,torchref,0.4363,0.437895
r_work,phenix,torchref,2QCO,phenix,0.2809,0.281268
r_work,phenix,torchref,2QCO,refmac,0.2892,0.28728
r_work,phenix,torchref,2QCO,torchref,0.2903,0.287763
r_work,phenix,torchref,2QE9,phenix,0.3304,0.330579
r_work,phenix,torchref,2QE9,refmac,0.3185,0.318234
r_work,phenix,torchref,2QE9,torchref,0.32,0.319224
r_work,phenix,torchref,2QH9,phenix,0.2847,0.285939
r_work,phenix,torchref,2QH9,refmac,0.2789,0.279668
r_work,phenix,torchref,2QH9,torchref,0.2732,0.274157
r_work,phenix,torchref,2QHL,phenix,0.2683,0.267427
r_work,phenix,torchref,2QHL,refmac,0.2795,0.278352
r_work,phenix,torchref,2QHL,torchref,0.2592,0.257917
r_work,phenix,torchref,2QKL,phenix,0.3152,0.316278
r_work,phenix,torchref,2QKL,refmac,0.3275,0.326208
r_work,phenix,torchref,2QKL,torchref,0.306,0.296444
r_work,phenix,torchref,2QL3,phenix,0.2668,0.266738
r_work,phenix,torchref,2QL3,refmac,0.2662,0.265294
r_work,phenix,torchref,2QL3,torchref,0.2601,0.259054
r_work,phenix,torchref,2QM7,phenix,0.2956,0.293394
r_work,phenix,torchref,2QM7,refmac,0.288,0.285847
r_work,phenix,torchref,2QM7,torchref,0.2866,0.284111
r_work,phenix,torchref,2QML,phenix,0.3192,0.319806
r_work,phenix,torchref,2QML,refmac,0.314,0.314504
r_work,phenix,torchref,2QML,torchref,0.313,0.312803
r_work,phenix,torchref,2QOS,phenix,0.3036,0.303653
r_work,phenix,torchref,2QOS,refmac,0.3062,0.305301
r_work,phenix,torchref,2QOS,torchref,0.2953,0.294239
r_work,phenix,torchref,2QSV,phenix,0.2894,0.285825
r_work,phenix,torchref,2QSV,refmac,0.2785,0.274173
r_work,phenix,torchref,2QSV,torchref,0.2769,0.271402
r_work,phenix,torchref,2QYA,phenix,0.2928,0.292094
r_work,phenix,torchref,2QYA,refmac,0.2868,0.284963
r_work,phenix,torchref,2QYA,torchref,0.2958,0.292565
r_work,phenix,torchref,2R5F,phenix,0.282,0.285781
r_work,phenix,torchref,2R5F,refmac,0.2795,0.2804
r_work,phenix,torchref,2R5F,torchref,0.2685,0.267298
r_work,phenix,torchref,2R6R,phenix,0.2595,0.258755
r_work,phenix,torchref,2R6R,refmac,0.2594,0.257469
r_work,phenix,torchref,2R6R,torchref,0.2535,0.250973
r_work,phenix,torchref,2RCC,phenix,0.2934,0.293758
r_work,phenix,torchref,2RCC,refmac,0.2901,0.290117
r_work,phenix,torchref,2RCC,torchref,0.2869,0.286469
r_work,phenix,torchref,2RH3,phenix,0.2313,0.230372
r_work,phenix,torchref,2RH3,refmac,0.2349,0.234129
r_work,phenix,torchref,2RH3,torchref,0.2265,0.223657
r_work,phenix,torchref,2UZ8,refmac,0.2691,0.271468
r_work,phenix,torchref,2UZ8,torchref,0.2737,0.275967
r_work,phenix,torchref,2V62,phenix,0.2562,0.254093
r_work,phenix,torchref,2V62,refmac,0.2515,0.248796
r_work,phenix,torchref,2V62,torchref,0.2469,0.243221
r_work,phenix,torchref,2VEF,phenix,0.2813,0.280834
r_work,phenix,torchref,2VEF,refmac,0.2787,0.277686
r_work,phenix,torchref,2VEF,torchref,0.2756,0.274209
r_work,phenix,torchref,2VUN,phenix,0.2309,0.230843
r_work,phenix,torchref,2VUN,refmac,0.2287,0.227829
r_work,phenix,torchref,2VUN,torchref,0.2215,0.220319
r_work,phenix,torchref,2VZB,phenix,0.2237,0.224495
r_work,phenix,torchref,2VZB,refmac,0.2268,0.225618
r_work,phenix,torchref,2VZB,torchref,0.2248,0.22425
r_work,phenix,torchref,2W3X,phenix,0.2507,0.250604
r_work,phenix,torchref,2W3X,refmac,0.241,0.240434
r_work,phenix,torchref,2W3X,torchref,0.236,0.235009
r_work,phenix,torchref,2W9Y,phenix,0.2792,0.277949
r_work,phenix,torchref,2W9Y,refmac,0.2841,0.282169
r_work,phenix,torchref,2W9Y,torchref,0.2753,0.272873
r_work,phenix,torchref,2WDZ,phenix,0.2343,0.234927
r_work,phenix,torchref,2WDZ,refmac,0.2408,0.240702
r_work,phenix,torchref,2WDZ,torchref,0.2315,0.231929
r_work,phenix,torchref,2WNH,phenix,0.2442,0.24496
r_work,phenix,torchref,2WNH,refmac,0.2411,0.2416
r_work,phenix,torchref,2WNH,torchref,0.2364,0.236965
r_work,phenix,torchref,2WP1,phenix,0.4593,0.46486
r_work,phenix,torchref,2WP1,refmac,0.4603,0.462287
r_work,phenix,torchref,2WP1,torchref,0.4502,0.451213
r_work,phenix,torchref,2X1C,phenix,0.2215,0.222641
r_work,phenix,torchref,2X1C,refmac,0.2149,0.215814
r_work,phenix,torchref,2X1C,torchref,0.2113,0.211818
r_work,phenix,torchref,2X26,phenix,0.4115,0.411699
r_work,phenix,torchref,2X26,refmac,0.4076,0.40744
r_work,phenix,torchref,2X26,torchref,0.4161,0.415651
r_work,phenix,torchref,2XD0,phenix,0.3804,0.385994
r_work,phenix,torchref,2XD0,refmac,0.382,0.383172
r_work,phenix,torchref,2XD0,torchref,0.4262,0.416344
r_work,phenix,torchref,2XDO,phenix,0.2426,0.243201
r_work,phenix,torchref,2XDO,refmac,0.259,0.257609
r_work,phenix,torchref,2XDO,torchref,0.2433,0.240776
r_work,phenix,torchref,2XN4,phenix,0.2866,0.288598
r_work,phenix,torchref,2XN4,refmac,0.3048,0.306521
r_work,phenix,torchref,2XN4,torchref,0.355,0.326196
r_work,phenix,torchref,2XPI,phenix,0.2223,0.222597
r_work,phenix,torchref,2XPI,refmac,0.2238,0.222365
r_work,phenix,torchref,2XPI,torchref,0.2355,0.232009
r_work,phenix,torchref,2XPL,phenix,0.2457,0.247452
r_work,phenix,torchref,2XPL,refmac,0.2514,0.252576
r_work,phenix,torchref,2XPL,torchref,0.253,0.253471
r_work,phenix,torchref,2XVS,phenix,0.3498,0.347833
r_work,phenix,torchref,2XVS,refmac,0.359,0.35761
r_work,phenix,torchref,2XVS,torchref,0.3481,0.345058
r_work,phenix,torchref,2Y9W,phenix,0.2686,0.268783
r_work,phenix,torchref,2Y9W,refmac,0.2707,0.269583
r_work,phenix,torchref,2Y9W,torchref,0.2739,0.269213
r_work,phenix,torchref,2YEU,phenix,0.3528,0.353579
r_work,phenix,torchref,2YEU,refmac,0.3477,0.34855
r_work,phenix,torchref,2YEU,torchref,0.3587,0.357592
r_work,phenix,torchref,2YFA,phenix,0.3393,0.338983
r_work,phenix,torchref,2YFA,refmac,0.3489,0.347918
r_work,phenix,torchref,2YFA,torchref,0.3376,0.336494
r_work,phenix,torchref,2YGB,phenix,0.2464,0.249825
r_work,phenix,torchref,2YGB,refmac,0.3225,0.322945
r_work,phenix,torchref,2YGB,torchref,0.284,0.281975
r_work,phenix,torchref,2YGK,phenix,0.3112,0.312943
r_work,phenix,torchref,2YGK,refmac,0.3023,0.30059
r_work,phenix,torchref,2YGK,torchref,0.3089,0.305793
r_work,phenix,torchref,2YJT,phenix,0.19,0.220835
r_work,phenix,torchref,2YJT,refmac,0.2163,0.246292
r_work,phenix,torchref,2YJT,torchref,0.2764,0.275692
r_work,phenix,torchref,2YN0,phenix,0.2508,0.25023
r_work,phenix,torchref,2YN0,refmac,0.2521,0.250724
r_work,phenix,torchref,2YN0,torchref,0.2429,0.241486
r_work,phenix,torchref,2Z1D,phenix,0.2394,0.239273
r_work,phenix,torchref,2Z1D,refmac,0.2382,0.23763
r_work,phenix,torchref,2Z1D,torchref,0.2347,0.233773
r_work,phenix,torchref,2Z1Z,phenix,0.2053,0.205322
r_work,phenix,torchref,2Z1Z,refmac,0.2068,0.205979
r_work,phenix,torchref,2Z1Z,torchref,0.2054,0.203098
r_work,phenix,torchref,2Z7E,phenix,0.3192,0.318071
r_work,phenix,torchref,2Z7E,refmac,0.3,0.295357
r_work,phenix,torchref,2Z7E,torchref,0.3046,0.299967
r_work,phenix,torchref,2ZIU,phenix,0.465,0.466201
r_work,phenix,torchref,2ZIU,refmac,0.4607,0.460467
r_work,phenix,torchref,2ZIU,torchref,0.462,0.461874
r_work,phenix,torchref,2ZME,phenix,0.3002,0.314518
r_work,phenix,torchref,2ZME,refmac,0.2824,0.295339
r_work,phenix,torchref,2ZME,torchref,0.3105,0.313359
r_work,phenix,torchref,2ZON,phenix,0.2388,0.238293
r_work,phenix,torchref,2ZON,refmac,0.2372,0.235892
r_work,phenix,torchref,2ZON,torchref,0.2341,0.23281
r_work,phenix,torchref,2ZUL,phenix,0.2554,0.254858
r_work,phenix,torchref,2ZUL,refmac,0.2558,0.254133
r_work,phenix,torchref,2ZUL,torchref,0.2441,0.242716
r_work,phenix,torchref,3A58,phenix,0.3258,0.323615
r_work,phenix,torchref,3A58,refmac,0.3113,0.30834
r_work,phenix,torchref,3A58,torchref,0.3296,0.326263
r_work,phenix,torchref,3ADO,phenix,0.2315,0.232007
r_work,phenix,torchref,3ADO,refmac,0.2291,0.229514
r_work,phenix,torchref,3ADO,torchref,0.2223,0.221849
r_work,phenix,torchref,3AJW,refmac,0.3483,0.348453
r_work,phenix,torchref,3AJW,torchref,0.3556,0.338843
r_work,phenix,torchref,3AMH,phenix,0.1977,0.198507
r_work,phenix,torchref,3AMH,refmac,0.1946,0.194563
r_work,phenix,torchref,3AMH,torchref,0.192,0.190664
r_work,phenix,torchref,3AQG,phenix,0.2245,0.228804
r_work,phenix,torchref,3AQG,refmac,0.2524,0.253807
r_work,phenix,torchref,3AQG,torchref,0.2577,0.256312
r_work,phenix,torchref,3ATQ,phenix,0.2458,0.246928
r_work,phenix,torchref,3ATQ,refmac,0.2382,0.239365
r_work,phenix,torchref,3ATQ,torchref,0.2357,0.236122
r_work,phenix,torchref,3AV4,phenix,0.2913,0.304712
r_work,phenix,torchref,3AV4,refmac,0.2859,0.298022
r_work,phenix,torchref,3AV4,torchref,0.3216,0.329467
r_work,phenix,torchref,3B23,refmac,0.444,0.444072
r_work,phenix,torchref,3B23,torchref,0.5226,0.496446
r_work,phenix,torchref,3B2D,phenix,0.2283,0.236886
r_work,phenix,torchref,3B2D,refmac,0.2363,0.242876
r_work,phenix,torchref,3B2D,torchref,0.2866,0.289117
r_work,phenix,torchref,3B8I,phenix,0.2669,0.266454
r_work,phenix,torchref,3B8I,refmac,0.2621,0.261502
r_work,phenix,torchref,3B8I,torchref,0.2543,0.252848
r_work,phenix,torchref,3BCI,phenix,0.2465,0.246073
r_work,phenix,torchref,3BCI,refmac,0.2408,0.238363
r_work,phenix,torchref,3BCI,torchref,0.2363,0.234133
r_work,phenix,torchref,3BGU,phenix,0.3294,0.330164
r_work,phenix,torchref,3BGU,refmac,0.3273,0.32743
r_work,phenix,torchref,3BGU,torchref,0.3177,0.317559
r_work,phenix,torchref,3BJ6,phenix,0.3272,0.329564
r_work,phenix,torchref,3BJ6,refmac,0.3253,0.326612
r_work,phenix,torchref,3BJ6,torchref,0.3162,0.317281
r_work,phenix,torchref,3BNK,phenix,0.2395,0.239569
r_work,phenix,torchref,3BNK,refmac,0.2395,0.238729
r_work,phenix,torchref,3BNK,torchref,0.2329,0.23163
r_work,phenix,torchref,3BSD,phenix,0.3381,0.338316
r_work,phenix,torchref,3BSD,refmac,0.3322,0.329836
r_work,phenix,torchref,3BVQ,phenix,0.2969,0.313149
r_work,phenix,torchref,3BVQ,refmac,0.287,0.292705
r_work,phenix,torchref,3BVQ,torchref,0.3259,0.328817
r_work,phenix,torchref,3C7J,phenix,0.4973,0.498307
r_work,phenix,torchref,3C7J,refmac,0.4915,0.492967
r_work,phenix,torchref,3C7J,torchref,0.518,0.511331
r_work,phenix,torchref,3CAX,phenix,0.2258,0.226531
r_work,phenix,torchref,3CAX,refmac,0.2218,0.21757
r_work,phenix,torchref,3CAX,torchref,0.2182,0.212497
r_work,phenix,torchref,3CB0,phenix,0.2583,0.258431
r_work,phenix,torchref,3CB0,refmac,0.2582,0.257702
r_work,phenix,torchref,3CB0,torchref,0.2487,0.247989
r_work,phenix,torchref,3CB5,phenix,0.2629,0.264274
r_work,phenix,torchref,3CB5,refmac,0.2679,0.267512
r_work,phenix,torchref,3CB5,torchref,0.2638,0.26242
r_work,phenix,torchref,3CBM,phenix,0.2728,0.273095
r_work,phenix,torchref,3CBM,refmac,0.2708,0.26986
r_work,phenix,torchref,3CBM,torchref,0.2512,0.250923
r_work,phenix,torchref,3CGG,phenix,0.2843,0.284813
r_work,phenix,torchref,3CGG,refmac,0.2798,0.279602
r_work,phenix,torchref,3CGG,torchref,0.2849,0.284784
r_work,phenix,torchref,3CMQ,phenix,0.2223,0.222428
r_work,phenix,torchref,3CMQ,refmac,0.2159,0.214381
r_work,phenix,torchref,3CMQ,torchref,0.2226,0.220625
r_work,phenix,torchref,3CQO,phenix,0.2198,0.21902
r_work,phenix,torchref,3CQO,refmac,0.2225,0.220109
r_work,phenix,torchref,3CQO,torchref,0.219,0.215543
r_work,phenix,torchref,3CU3,phenix,0.3443,0.345531
r_work,phenix,torchref,3CU3,refmac,0.3489,0.348467
r_work,phenix,torchref,3CU3,torchref,0.4046,0.404152
r_work,phenix,torchref,3CXM,phenix,0.255,0.254216
r_work,phenix,torchref,3CXM,refmac,0.2452,0.244731
r_work,phenix,torchref,3CXM,torchref,0.2405,0.239347
r_work,phenix,torchref,3D1M,phenix,0.2773,0.276807
r_work,phenix,torchref,3D1M,refmac,0.2752,0.273956
r_work,phenix,torchref,3D1M,torchref,0.2672,0.26609
r_work,phenix,torchref,3D49,phenix,0.3821,0.382864
r_work,phenix,torchref,3D49,refmac,0.3698,0.370012
r_work,phenix,torchref,3D49,torchref,0.3561,0.356552
r_work,phenix,torchref,3DEE,phenix,0.333,0.336674
r_work,phenix,torchref,3DEE,refmac,0.3373,0.338194
r_work,phenix,torchref,3DEE,torchref,0.3436,0.344499
r_work,phenix,torchref,3DIW,phenix,0.4306,0.429003
r_work,phenix,torchref,3DIW,refmac,0.3471,0.344403
