metric,scorer_x,scorer_y,code,model_engine,value_x,value_y
r_work,refmac,torchref,2ACJ,refmac,0.4553,0.469416
r_work,refmac,torchref,2ACJ,torchref,0.4745,0.484695
r_work,refmac,torchref,2AE0,phenix,0.469,0.480013
r_work,refmac,torchref,2AE0,refmac,0.431,0.438717
r_work,refmac,torchref,2AE0,torchref,0.4584,0.467035
r_work,refmac,torchref,2AG0,phenix,0.2209,0.226801
r_work,refmac,torchref,2AG0,refmac,0.2201,0.232388
r_work,refmac,torchref,2AG0,torchref,0.229,0.234448
r_work,refmac,torchref,2AHR,phenix,0.2927,0.298903
r_work,refmac,torchref,2AHR,refmac,0.301,0.30835
r_work,refmac,torchref,2AHR,torchref,0.2902,0.296353
r_work,refmac,torchref,2AP2,phenix,0.4926,0.491314
r_work,refmac,torchref,2AP2,refmac,0.4997,0.500051
r_work,refmac,torchref,2AP2,torchref,0.5171,0.519122
r_work,refmac,torchref,2AQ4,phenix,0.3291,0.326271
r_work,refmac,torchref,2AQ4,refmac,0.3302,0.33431
r_work,refmac,torchref,2AQ4,torchref,0.3266,0.324071
r_work,refmac,torchref,2B2N,phenix,0.3089,0.309901
r_work,refmac,torchref,2B2N,refmac,0.2967,0.297871
r_work,refmac,torchref,2B2N,torchref,0.3008,0.302409
r_work,refmac,torchref,2B3X,phenix,0.3363,0.332159
r_work,refmac,torchref,2B3X,refmac,0.3631,0.363164
r_work,refmac,torchref,2B3X,torchref,0.3772,0.376963
r_work,refmac,torchref,2B5E,phenix,0.3912,0.40123
r_work,refmac,torchref,2B5E,refmac,0.3776,0.391306
r_work,refmac,torchref,2B5E,torchref,0.3965,0.409071
r_work,refmac,torchref,2B7O,phenix,0.276,0.289376
r_work,refmac,torchref,2B7O,refmac,0.2631,0.276735
r_work,refmac,torchref,2B7O,torchref,0.2677,0.281476
r_work,refmac,torchref,2BON,phenix,0.3074,0.302357
r_work,refmac,torchref,2BON,refmac,0.2814,0.297313
r_work,refmac,torchref,2BON,torchref,0.3913,0.29034
r_work,refmac,torchref,2BTY,phenix,0.2736,0.277837
r_work,refmac,torchref,2BTY,refmac,0.2539,0.262702
r_work,refmac,torchref,2BTY,torchref,0.303,0.310867
r_work,refmac,torchref,2C8X,phenix,0.3688,0.363732
r_work,refmac,torchref,2C8X,refmac,0.3916,0.39063
r_work,refmac,torchref,2C8X,torchref,0.395,0.387672
r_work,refmac,torchref,2C90,phenix,0.3747,0.364908
r_work,refmac,torchref,2C90,refmac,0.3825,0.376016
r_work,refmac,torchref,2C90,torchref,0.393,0.382346
r_work,refmac,torchref,2CB4,phenix,0.2516,0.249359
r_work,refmac,torchref,2CB4,refmac,0.2449,0.245827
r_work,refmac,torchref,2CB4,torchref,0.2583,0.257378
r_work,refmac,torchref,2CCH,phenix,0.3526,0.375492
r_work,refmac,torchref,2CCH,refmac,0.3386,0.361104
r_work,refmac,torchref,2CCH,torchref,0.3119,0.33443
r_work,refmac,torchref,2CCM,phenix,0.2536,0.260997
r_work,refmac,torchref,2CCM,refmac,0.2476,0.255283
r_work,refmac,torchref,2CCM,torchref,0.2481,0.254785
r_work,refmac,torchref,2CKL,phenix,0.3149,0.316851
r_work,refmac,torchref,2CKL,refmac,0.3119,0.320383
r_work,refmac,torchref,2CKL,torchref,0.3213,0.32359
r_work,refmac,torchref,2CZV,phenix,0.2604,0.261199
r_work,refmac,torchref,2CZV,refmac,0.2544,0.257746
r_work,refmac,torchref,2CZV,torchref,0.2582,0.259387
r_work,refmac,torchref,2D0T,phenix,0.2402,0.240938
r_work,refmac,torchref,2D0T,refmac,0.2262,0.231916
r_work,refmac,torchref,2D0T,torchref,0.2382,0.238721
r_work,refmac,torchref,2D68,phenix,0.2955,0.295296
r_work,refmac,torchref,2D68,refmac,0.3039,0.304476
r_work,refmac,torchref,2D68,torchref,0.2886,0.28982
r_work,refmac,torchref,2DOB,phenix,0.4786,0.505032
r_work,refmac,torchref,2DOB,refmac,0.4766,0.507357
r_work,refmac,torchref,2DOB,torchref,0.5626,0.566344
r_work,refmac,torchref,2DQ6,phenix,0.2647,0.272883
r_work,refmac,torchref,2DQ6,refmac,0.2596,0.267919
r_work,refmac,torchref,2DQ6,torchref,0.2542,0.262128
r_work,refmac,torchref,2DRY,phenix,0.3311,0.347915
r_work,refmac,torchref,2DRY,refmac,0.3262,0.344239
r_work,refmac,torchref,2DRY,torchref,0.3243,0.343665
r_work,refmac,torchref,2DX6,phenix,0.2891,0.30266
r_work,refmac,torchref,2DX6,refmac,0.2914,0.305003
r_work,refmac,torchref,2DX6,torchref,0.2951,0.308506
r_work,refmac,torchref,2E1M,phenix,0.453,0.468447
r_work,refmac,torchref,2E1M,refmac,0.4504,0.469787
r_work,refmac,torchref,2E1M,torchref,0.4791,0.499982
r_work,refmac,torchref,2EO4,phenix,0.2902,0.30555
r_work,refmac,torchref,2EO4,refmac,0.2731,0.288352
r_work,refmac,torchref,2EO4,torchref,0.2754,0.291224
r_work,refmac,torchref,2EU9,phenix,0.2867,0.291293
r_work,refmac,torchref,2EU9,refmac,0.2714,0.279878
r_work,refmac,torchref,2EU9,torchref,0.2728,0.275782
r_work,refmac,torchref,2EXU,phenix,0.4918,0.488189
r_work,refmac,torchref,2EXU,refmac,0.4915,0.489591
r_work,refmac,torchref,2EXU,torchref,0.5048,0.503073
r_work,refmac,torchref,2F1F,phenix,0.2886,0.303341
r_work,refmac,torchref,2F1F,refmac,0.2717,0.281325
r_work,refmac,torchref,2F1F,torchref,0.2687,0.277451
r_work,refmac,torchref,2F2E,phenix,0.2896,0.296777
r_work,refmac,torchref,2F2E,refmac,0.279,0.286269
r_work,refmac,torchref,2F2E,torchref,0.2858,0.291332
r_work,refmac,torchref,2F8L,phenix,0.2546,0.258264
r_work,refmac,torchref,2F8L,refmac,0.2436,0.248984
r_work,refmac,torchref,2F8L,torchref,0.2523,0.254442
r_work,refmac,torchref,2F9I,phenix,0.2502,0.26835
r_work,refmac,torchref,2F9I,refmac,0.2375,0.25391
r_work,refmac,torchref,2F9I,torchref,0.2422,0.25662
r_work,refmac,torchref,2F9Z,phenix,0.2588,0.261457
r_work,refmac,torchref,2F9Z,refmac,0.2573,0.264552
r_work,refmac,torchref,2F9Z,torchref,0.272,0.278851
r_work,refmac,torchref,2FEX,phenix,0.3031,0.308451
r_work,refmac,torchref,2FEX,refmac,0.2967,0.303499
r_work,refmac,torchref,2FEX,torchref,0.2996,0.304668
r_work,refmac,torchref,2FFF,phenix,0.241,0.24451
r_work,refmac,torchref,2FFF,refmac,0.2313,0.237943
r_work,refmac,torchref,2FFF,torchref,0.2452,0.245942
r_work,refmac,torchref,2FH9,phenix,0.3505,0.336208
r_work,refmac,torchref,2FH9,refmac,0.351,0.351026
r_work,refmac,torchref,2FH9,torchref,0.3692,0.361374
r_work,refmac,torchref,2FTX,phenix,0.3053,0.323584
r_work,refmac,torchref,2FTX,refmac,0.2946,0.311525
r_work,refmac,torchref,2FTX,torchref,0.2884,0.304514
r_work,refmac,torchref,2G9W,phenix,0.4109,0.421476
r_work,refmac,torchref,2G9W,refmac,0.3961,0.407238
r_work,refmac,torchref,2G9W,torchref,0.407,0.419571
r_work,refmac,torchref,2GA1,phenix,0.4679,0.479406
r_work,refmac,torchref,2GA1,refmac,0.4664,0.479061
r_work,refmac,torchref,2GA1,torchref,0.4922,0.498495
r_work,refmac,torchref,2GA9,phenix,0.2477,0.248609
r_work,refmac,torchref,2GA9,refmac,0.2506,0.255943
r_work,refmac,torchref,2GA9,torchref,0.26,0.263424
r_work,refmac,torchref,2GD9,phenix,0.3219,0.320926
r_work,refmac,torchref,2GD9,refmac,0.3493,0.348637
r_work,refmac,torchref,2GD9,torchref,0.3303,0.330215
r_work,refmac,torchref,2GT1,phenix,0.302,0.3045
r_work,refmac,torchref,2GT1,refmac,0.2834,0.286092
r_work,refmac,torchref,2GT1,torchref,0.2908,0.294257
r_work,refmac,torchref,2GUH,phenix,0.3484,0.361189
r_work,refmac,torchref,2GUH,refmac,0.3463,0.358767
r_work,refmac,torchref,2GUH,torchref,0.3443,0.35694
r_work,refmac,torchref,2HXW,phenix,0.2892,0.29423
r_work,refmac,torchref,2HXW,refmac,0.2808,0.285767
r_work,refmac,torchref,2HXW,torchref,0.2754,0.27934
r_work,refmac,torchref,2I53,phenix,0.243,0.264135
r_work,refmac,torchref,2I53,refmac,0.2348,0.254817
r_work,refmac,torchref,2I53,torchref,0.2317,0.250861
r_work,refmac,torchref,2I7H,phenix,0.2667,0.27111
r_work,refmac,torchref,2I7H,refmac,0.2577,0.263433
r_work,refmac,torchref,2I7H,torchref,0.2631,0.266164
r_work,refmac,torchref,2I88,refmac,0.1549,0.177072
r_work,refmac,torchref,2I88,torchref,0.1647,0.178301
r_work,refmac,torchref,2IJE,phenix,0.2701,0.270338
r_work,refmac,torchref,2IJE,refmac,0.2607,0.26575
r_work,refmac,torchref,2IJE,torchref,0.2696,0.270431
r_work,refmac,torchref,2IO7,phenix,0.2175,0.228982
r_work,refmac,torchref,2IO7,refmac,0.2139,0.231923
r_work,refmac,torchref,2IO7,torchref,0.2312,0.239001
r_work,refmac,torchref,2IUC,phenix,0.2393,0.238256
r_work,refmac,torchref,2IUC,refmac,0.2413,0.240942
r_work,refmac,torchref,2IUC,torchref,0.2408,0.23974
r_work,refmac,torchref,2IVF,phenix,0.2969,0.299215
r_work,refmac,torchref,2IVF,refmac,0.3101,0.311687
r_work,refmac,torchref,2IVF,torchref,0.2903,0.292277
r_work,refmac,torchref,2IVM,phenix,0.303,0.200833
r_work,refmac,torchref,2IVM,refmac,0.3371,0.260767
r_work,refmac,torchref,2IVM,torchref,0.3015,0.207372
r_work,refmac,torchref,2JAC,phenix,0.2523,0.253952
r_work,refmac,torchref,2JAC,refmac,0.2479,0.248417
r_work,refmac,torchref,2JAC,torchref,0.2477,0.247902
r_work,refmac,torchref,2JBV,refmac,0.2475,0.253214
r_work,refmac,torchref,2JBV,torchref,0.2469,0.252214
r_work,refmac,torchref,2JFN,phenix,0.264,0.27221
r_work,refmac,torchref,2JFN,refmac,0.2556,0.264611
r_work,refmac,torchref,2JFN,torchref,0.2549,0.260355
r_work,refmac,torchref,2JH3,phenix,0.2622,0.267413
r_work,refmac,torchref,2JH3,refmac,0.2601,0.265955
r_work,refmac,torchref,2JH3,torchref,0.263,0.266784
r_work,refmac,torchref,2NLY,phenix,0.2231,0.220016
r_work,refmac,torchref,2NLY,refmac,0.2157,0.217856
r_work,refmac,torchref,2NLY,torchref,0.231,0.228102
r_work,refmac,torchref,2NN4,phenix,0.2642,0.276296
r_work,refmac,torchref,2NN4,refmac,0.258,0.271554
r_work,refmac,torchref,2NN4,torchref,0.2561,0.265265
r_work,refmac,torchref,2NTX,phenix,0.3499,0.354163
r_work,refmac,torchref,2NTX,refmac,0.3426,0.34819
r_work,refmac,torchref,2NTX,torchref,0.3506,0.356259
r_work,refmac,torchref,2NVN,phenix,0.3045,0.316412
r_work,refmac,torchref,2NVN,refmac,0.2749,0.282999
r_work,refmac,torchref,2NVN,torchref,0.3029,0.309384
r_work,refmac,torchref,2OD8,phenix,0.3155,0.33634
r_work,refmac,torchref,2OD8,refmac,0.2751,0.300574
r_work,refmac,torchref,2OD8,torchref,0.2842,0.304881
r_work,refmac,torchref,2OO2,phenix,0.2497,0.254414
r_work,refmac,torchref,2OO2,refmac,0.2334,0.239893
r_work,refmac,torchref,2OO2,torchref,0.2394,0.244095
r_work,refmac,torchref,2OO3,phenix,0.2111,0.21836
r_work,refmac,torchref,2OO3,refmac,0.2154,0.220094
r_work,refmac,torchref,2OO3,torchref,0.2131,0.210773
r_work,refmac,torchref,2P0U,phenix,0.2297,0.228786
r_work,refmac,torchref,2P0U,refmac,0.2268,0.227027
r_work,refmac,torchref,2P0U,torchref,0.2247,0.224467
r_work,refmac,torchref,2P1L,phenix,0.2927,0.302996
r_work,refmac,torchref,2P1L,refmac,0.2734,0.282204
r_work,refmac,torchref,2P1L,torchref,0.2843,0.292136
r_work,refmac,torchref,2P38,phenix,0.3195,0.341977
r_work,refmac,torchref,2P38,refmac,0.3084,0.33204
r_work,refmac,torchref,2P38,torchref,0.31,0.331869
r_work,refmac,torchref,2P62,phenix,0.2722,0.277448
r_work,refmac,torchref,2P62,refmac,0.2538,0.261307
r_work,refmac,torchref,2P62,torchref,0.2558,0.260818
r_work,refmac,torchref,2P8J,phenix,0.2874,0.310028
r_work,refmac,torchref,2P8J,refmac,0.2803,0.302961
r_work,refmac,torchref,2P8J,torchref,0.2837,0.303528
r_work,refmac,torchref,2P8Q,phenix,0.3125,0.316491
r_work,refmac,torchref,2P8Q,refmac,0.3317,0.337664
r_work,refmac,torchref,2P8Q,torchref,0.3325,0.338123
r_work,refmac,torchref,2PAV,phenix,0.2805,0.286232
r_work,refmac,torchref,2PAV,refmac,0.282,0.288199
r_work,refmac,torchref,2PAV,torchref,0.2737,0.279003
r_work,refmac,torchref,2PJS,phenix,0.2718,0.278495
r_work,refmac,torchref,2PJS,refmac,0.2628,0.271038
r_work,refmac,torchref,2PJS,torchref,0.2639,0.27006
r_work,refmac,torchref,2PK9,phenix,0.3093,0.313037
r_work,refmac,torchref,2PK9,refmac,0.2968,0.304116
r_work,refmac,torchref,2PK9,torchref,0.3202,0.323542
r_work,refmac,torchref,2PN0,phenix,0.3747,0.385414
r_work,refmac,torchref,2PN0,refmac,0.3655,0.376228
r_work,refmac,torchref,2PN0,torchref,0.3675,0.379112
r_work,refmac,torchref,2PQN,phenix,0.3919,0.411161
r_work,refmac,torchref,2PQN,refmac,0.3362,0.347776
r_work,refmac,torchref,2PQN,torchref,0.336,0.34571
r_work,refmac,torchref,2PQV,phenix,0.2836,0.290252
r_work,refmac,torchref,2PQV,refmac,0.2796,0.285032
r_work,refmac,torchref,2PQV,torchref,0.2711,0.275939
r_work,refmac,torchref,2PY2,phenix,0.2682,0.266406
r_work,refmac,torchref,2PY2,refmac,0.2692,0.268613
r_work,refmac,torchref,2PY2,torchref,0.2603,0.259479
r_work,refmac,torchref,2Q1Z,phenix,0.4286,0.453177
r_work,refmac,torchref,2Q1Z,refmac,0.3887,0.413973
r_work,refmac,torchref,2Q1Z,torchref,0.4353,0.457774
r_work,refmac,torchref,2QCO,phenix,0.2867,0.301406
r_work,refmac,torchref,2QCO,refmac,0.3046,0.323374
r_work,refmac,torchref,2QCO,torchref,0.297,0.309908
r_work,refmac,torchref,2QE9,phenix,0.3317,0.340194
r_work,refmac,torchref,2QE9,refmac,0.3185,0.326658
r_work,refmac,torchref,2QE9,torchref,0.3247,0.333441
r_work,refmac,torchref,2QH9,phenix,0.2909,0.30367
r_work,refmac,torchref,2QH9,refmac,0.2821,0.293887
r_work,refmac,torchref,2QH9,torchref,0.2817,0.29282
r_work,refmac,torchref,2QHL,phenix,0.2746,0.279218
r_work,refmac,torchref,2QHL,refmac,0.283,0.287957
r_work,refmac,torchref,2QHL,torchref,0.2696,0.273749
r_work,refmac,torchref,2QKL,phenix,0.3263,0.31875
r_work,refmac,torchref,2QKL,refmac,0.3512,0.340922
r_work,refmac,torchref,2QKL,torchref,0.3166,0.302339
r_work,refmac,torchref,2QL3,phenix,0.2722,0.279057
r_work,refmac,torchref,2QL3,refmac,0.2702,0.278508
r_work,refmac,torchref,2QL3,torchref,0.2706,0.276765
r_work,refmac,torchref,2QM7,phenix,0.2985,0.320699
r_work,refmac,torchref,2QM7,refmac,0.2969,0.316862
r_work,refmac,torchref,2QM7,torchref,0.2888,0.308521
r_work,refmac,torchref,2QML,phenix,0.326,0.331557
r_work,refmac,torchref,2QML,refmac,0.3191,0.325425
r_work,refmac,torchref,2QML,torchref,0.3195,0.32522
r_work,refmac,torchref,2QOS,phenix,0.3079,0.312644
r_work,refmac,torchref,2QOS,refmac,0.3099,0.314174
r_work,refmac,torchref,2QOS,torchref,0.301,0.304022
r_work,refmac,torchref,2QSV,phenix,0.2951,0.30386
r_work,refmac,torchref,2QSV,refmac,0.2823,0.291992
r_work,refmac,torchref,2QSV,torchref,0.2887,0.294154
r_work,refmac,torchref,2QYA,phenix,0.3057,0.303587
r_work,refmac,torchref,2QYA,refmac,0.2986,0.2972
r_work,refmac,torchref,2QYA,torchref,0.3159,0.314002
r_work,refmac,torchref,2R5F,phenix,0.2899,0.294417
r_work,refmac,torchref,2R5F,refmac,0.2818,0.286695
r_work,refmac,torchref,2R5F,torchref,0.2793,0.283097
r_work,refmac,torchref,2R6R,phenix,0.2671,0.267369
r_work,refmac,torchref,2R6R,refmac,0.2663,0.267689
r_work,refmac,torchref,2R6R,torchref,0.2631,0.262304
r_work,refmac,torchref,2RCC,phenix,0.299,0.309712
r_work,refmac,torchref,2RCC,refmac,0.3016,0.314357
r_work,refmac,torchref,2RCC,torchref,0.2959,0.305958
r_work,refmac,torchref,2RH3,phenix,0.2393,0.259526
r_work,refmac,torchref,2RH3,refmac,0.2397,0.259995
r_work,refmac,torchref,2RH3,torchref,0.2365,0.255143
r_work,refmac,torchref,2UZ8,refmac,0.2794,0.282722
r_work,refmac,torchref,2UZ8,torchref,0.2766,0.277993
r_work,refmac,torchref,2V62,phenix,0.2632,0.283323
r_work,refmac,torchref,2V62,refmac,0.256,0.254016
r_work,refmac,torchref,2V62,torchref,0.2547,0.250663
r_work,refmac,torchref,2VEF,phenix,0.2862,0.285822
r_work,refmac,torchref,2VEF,refmac,0.2821,0.282495
r_work,refmac,torchref,2VEF,torchref,0.2789,0.280444
r_work,refmac,torchref,2VUN,phenix,0.2375,0.236437
r_work,refmac,torchref,2VUN,refmac,0.2332,0.232803
r_work,refmac,torchref,2VUN,torchref,0.2292,0.228073
r_work,refmac,torchref,2VZB,phenix,0.229,0.238349
r_work,refmac,torchref,2VZB,refmac,0.2228,0.236233
r_work,refmac,torchref,2VZB,torchref,0.2363,0.247387
r_work,refmac,torchref,2W3X,phenix,0.255,0.259915
r_work,refmac,torchref,2W3X,refmac,0.2426,0.247449
r_work,refmac,torchref,2W3X,torchref,0.2403,0.245292
r_work,refmac,torchref,2W9Y,phenix,0.2847,0.284695
r_work,refmac,torchref,2W9Y,refmac,0.2863,0.287433
r_work,refmac,torchref,2W9Y,torchref,0.2775,0.278379
r_work,refmac,torchref,2WDZ,phenix,0.254,0.240855
r_work,refmac,torchref,2WDZ,refmac,0.2555,0.247346
r_work,refmac,torchref,2WDZ,torchref,0.252,0.238891
r_work,refmac,torchref,2WNH,phenix,0.2495,0.25177
r_work,refmac,torchref,2WNH,refmac,0.2453,0.248127
r_work,refmac,torchref,2WNH,torchref,0.2417,0.244273
r_work,refmac,torchref,2WP1,phenix,0.4742,0.51903
r_work,refmac,torchref,2WP1,refmac,0.461,0.506026
r_work,refmac,torchref,2WP1,torchref,0.456,0.504468
r_work,refmac,torchref,2X1C,phenix,0.2286,0.240907
r_work,refmac,torchref,2X1C,refmac,0.2206,0.233746
r_work,refmac,torchref,2X1C,torchref,0.221,0.231309
r_work,refmac,torchref,2X26,phenix,0.4268,0.423223
r_work,refmac,torchref,2X26,refmac,0.4361,0.438102
r_work,refmac,torchref,2X26,torchref,0.4333,0.433339
r_work,refmac,torchref,2XD0,phenix,0.3848,0.393673
r_work,refmac,torchref,2XD0,refmac,0.3871,0.395104
r_work,refmac,torchref,2XD0,torchref,0.4255,0.425279
r_work,refmac,torchref,2XDO,phenix,0.2627,0.253644
r_work,refmac,torchref,2XDO,refmac,0.2626,0.266862
r_work,refmac,torchref,2XDO,torchref,0.2626,0.252848
r_work,refmac,torchref,2XN4,phenix,0.2948,0.294202
r_work,refmac,torchref,2XN4,refmac,0.308,0.309408
r_work,refmac,torchref,2XN4,torchref,0.3772,0.347598
r_work,refmac,torchref,2XPI,phenix,0.2443,0.23127
r_work,refmac,torchref,2XPI,refmac,0.2522,0.249152
r_work,refmac,torchref,2XPI,torchref,0.2622,0.250256
r_work,refmac,torchref,2XPL,phenix,0.2543,0.273333
r_work,refmac,torchref,2XPL,refmac,0.2546,0.27286
r_work,refmac,torchref,2XPL,torchref,0.2626,0.279285
r_work,refmac,torchref,2XVS,phenix,0.3534,0.353871
r_work,refmac,torchref,2XVS,refmac,0.3654,0.36651
r_work,refmac,torchref,2XVS,torchref,0.3551,0.357039
r_work,refmac,torchref,2Y9W,phenix,0.2756,0.27335
r_work,refmac,torchref,2Y9W,refmac,0.2744,0.273564
r_work,refmac,torchref,2Y9W,torchref,0.2806,0.278034
r_work,refmac,torchref,2YEU,phenix,0.3558,0.360733
r_work,refmac,torchref,2YEU,refmac,0.3516,0.358161
r_work,refmac,torchref,2YEU,torchref,0.357,0.361507
r_work,refmac,torchref,2YFA,phenix,0.3476,0.34819
r_work,refmac,torchref,2YFA,refmac,0.3747,0.378063
r_work,refmac,torchref,2YFA,torchref,0.3444,0.345521
r_work,refmac,torchref,2YGB,phenix,0.2997,0.261847
r_work,refmac,torchref,2YGB,refmac,0.3664,0.367747
r_work,refmac,torchref,2YGB,torchref,0.3126,0.278487
r_work,refmac,torchref,2YGK,phenix,0.3312,0.323195
r_work,refmac,torchref,2YGK,refmac,0.3042,0.310476
r_work,refmac,torchref,2YGK,torchref,0.3364,0.329581
r_work,refmac,torchref,2YJT,phenix,0.222,0.207668
r_work,refmac,torchref,2YJT,refmac,0.2205,0.226231
r_work,refmac,torchref,2YJT,torchref,0.2982,0.271463
r_work,refmac,torchref,2YN0,phenix,0.27,0.258045
r_work,refmac,torchref,2YN0,refmac,0.268,0.258997
r_work,refmac,torchref,2YN0,torchref,0.2611,0.249875
r_work,refmac,torchref,2Z1D,phenix,0.2481,0.251317
r_work,refmac,torchref,2Z1D,refmac,0.2429,0.249668
r_work,refmac,torchref,2Z1D,torchref,0.244,0.248673
r_work,refmac,torchref,2Z1Z,phenix,0.2134,0.222622
r_work,refmac,torchref,2Z1Z,refmac,0.2058,0.219943
r_work,refmac,torchref,2Z1Z,torchref,0.2154,0.222036
r_work,refmac,torchref,2Z7E,phenix,0.3259,0.339279
r_work,refmac,torchref,2Z7E,refmac,0.305,0.321559
r_work,refmac,torchref,2Z7E,torchref,0.3259,0.343462
r_work,refmac,torchref,2ZIU,phenix,0.4661,0.487396
r_work,refmac,torchref,2ZIU,refmac,0.4668,0.484327
r_work,refmac,torchref,2ZIU,torchref,0.4611,0.482394
r_work,refmac,torchref,2ZME,phenix,0.3048,0.321055
r_work,refmac,torchref,2ZME,refmac,0.2754,0.293004
r_work,refmac,torchref,2ZME,torchref,0.308,0.32589
r_work,refmac,torchref,2ZON,phenix,0.245,0.246391
r_work,refmac,torchref,2ZON,refmac,0.2417,0.244004
r_work,refmac,torchref,2ZON,torchref,0.2399,0.240641
r_work,refmac,torchref,2ZUL,phenix,0.2597,0.262109
r_work,refmac,torchref,2ZUL,refmac,0.2589,0.261591
r_work,refmac,torchref,2ZUL,torchref,0.2655,0.266696
r_work,refmac,torchref,3A58,phenix,0.3279,0.332284
r_work,refmac,torchref,3A58,refmac,0.3112,0.319598
r_work,refmac,torchref,3A58,torchref,0.3389,0.344715
r_work,refmac,torchref,3ADO,phenix,0.2372,0.241539
r_work,refmac,torchref,3ADO,refmac,0.2346,0.239382
r_work,refmac,torchref,3ADO,torchref,0.2308,0.23582
r_work,refmac,torchref,3AJW,refmac,0.3584,0.37144
r_work,refmac,torchref,3AJW,torchref,0.4036,0.40365
r_work,refmac,torchref,3AMH,phenix,0.2089,0.207697
r_work,refmac,torchref,3AMH,refmac,0.2019,0.202998
r_work,refmac,torchref,3AMH,torchref,0.2028,0.202093
r_work,refmac,torchref,3AQG,phenix,0.2371,0.239461
r_work,refmac,torchref,3AQG,refmac,0.2418,0.247666
r_work,refmac,torchref,3AQG,torchref,0.2695,0.272923
r_work,refmac,torchref,3ATQ,phenix,0.2498,0.274583
r_work,refmac,torchref,3ATQ,refmac,0.2408,0.263688
r_work,refmac,torchref,3ATQ,torchref,0.2412,0.26396
r_work,refmac,torchref,3AV4,phenix,0.3014,0.311699
r_work,refmac,torchref,3AV4,refmac,0.2981,0.310108
r_work,refmac,torchref,3AV4,torchref,0.3263,0.336181
r_work,refmac,torchref,3B23,refmac,0.4546,0.486552
r_work,refmac,torchref,3B23,torchref,0.5176,0.547432
r_work,refmac,torchref,3B2D,phenix,0.24,0.241223
r_work,refmac,torchref,3B2D,refmac,0.2713,0.276749
r_work,refmac,torchref,3B2D,torchref,0.2961,0.298414
r_work,refmac,torchref,3B8I,phenix,0.2748,0.278781
r_work,refmac,torchref,3B8I,refmac,0.2654,0.271548
r_work,refmac,torchref,3B8I,torchref,0.266,0.268122
r_work,refmac,torchref,3BCI,phenix,0.2567,0.25962
r_work,refmac,torchref,3BCI,refmac,0.2492,0.252028
r_work,refmac,torchref,3BCI,torchref,0.2478,0.246149
r_work,refmac,torchref,3BGU,phenix,0.3347,0.343912
r_work,refmac,torchref,3BGU,refmac,0.3315,0.340759
r_work,refmac,torchref,3BGU,torchref,0.3249,0.332683
r_work,refmac,torchref,3BJ6,phenix,0.3353,0.335129
r_work,refmac,torchref,3BJ6,refmac,0.337,0.338036
r_work,refmac,torchref,3BJ6,torchref,0.3408,0.340326
r_work,refmac,torchref,3BNK,phenix,0.2545,0.25267
r_work,refmac,torchref,3BNK,refmac,0.2493,0.248723
r_work,refmac,torchref,3BNK,torchref,0.252,0.246484
r_work,refmac,torchref,3BSD,phenix,0.3397,0.348063
r_work,refmac,torchref,3BSD,refmac,0.3274,0.338374
r_work,refmac,torchref,3BVQ,phenix,0.3012,0.328839
r_work,refmac,torchref,3BVQ,refmac,0.3126,0.343121
r_work,refmac,torchref,3BVQ,torchref,0.3269,0.354884
r_work,refmac,torchref,3C7J,phenix,0.5075,0.516201
r_work,refmac,torchref,3C7J,refmac,0.4944,0.510657
r_work,refmac,torchref,3C7J,torchref,0.5226,0.531946
r_work,refmac,torchref,3CAX,phenix,0.2379,0.238915
r_work,refmac,torchref,3CAX,refmac,0.2229,0.228436
r_work,refmac,torchref,3CAX,torchref,0.23,0.227993
r_work,refmac,torchref,3CB0,phenix,0.2701,0.269661
r_work,refmac,torchref,3CB0,refmac,0.2677,0.268665
r_work,refmac,torchref,3CB0,torchref,0.2611,0.259577
r_work,refmac,torchref,3CB5,phenix,0.2833,0.272959
r_work,refmac,torchref,3CB5,refmac,0.2787,0.275056
r_work,refmac,torchref,3CB5,torchref,0.2837,0.271515
r_work,refmac,torchref,3CBM,phenix,0.2855,0.289973
r_work,refmac,torchref,3CBM,refmac,0.2754,0.282193
r_work,refmac,torchref,3CBM,torchref,0.2656,0.269592
r_work,refmac,torchref,3CGG,phenix,0.2876,0.294567
r_work,refmac,torchref,3CGG,refmac,0.2818,0.28929
r_work,refmac,torchref,3CGG,torchref,0.2844,0.291213
r_work,refmac,torchref,3CMQ,phenix,0.2276,0.231398
r_work,refmac,torchref,3CMQ,refmac,0.2161,0.222775
r_work,refmac,torchref,3CMQ,torchref,0.2265,0.230856
r_work,refmac,torchref,3CQO,phenix,0.2313,0.228386
r_work,refmac,torchref,3CQO,refmac,0.2313,0.231831
r_work,refmac,torchref,3CQO,torchref,0.2368,0.234856
r_work,refmac,torchref,3CU3,phenix,0.3498,0.353435
r_work,refmac,torchref,3CU3,refmac,0.3527,0.356145
r_work,refmac,torchref,3CU3,torchref,0.4196,0.432406
r_work,refmac,torchref,3CXM,phenix,0.2666,0.275403
r_work,refmac,torchref,3CXM,refmac,0.2557,0.264963
r_work,refmac,torchref,3CXM,torchref,0.2539,0.260227
r_work,refmac,torchref,3D1M,phenix,0.2836,0.291045
r_work,refmac,torchref,3D1M,refmac,0.2792,0.286826
r_work,refmac,torchref,3D1M,torchref,0.2752,0.281573
r_work,refmac,torchref,3D49,phenix,0.3867,0.409274
r_work,refmac,torchref,3D49,refmac,0.3876,0.411056
